sport,item
,
,
,
,
,
,
,
,"Alufaa agba ijọ Redeemed Christian Church of God, RCCG, pasitọ Enoch Adeboye ti sọ pe oun ko mọ boya eto idibo yoo waye lọdun 2023."
,Adeboye ni Ọlọrun ko tii sọ fun oun boya eto idibo naa yoo waye tabi bẹẹ kọ.
,"Oludari agba ijọ naa lo sọ ọrọ ọhun lasiko eto isin idupẹ to waye ni olu ijọ naa to wa ni Ebute Meta, ipinlẹ Eko laarọ ọjọ Aiku."
,
,"O ni Ọlọrun ba oun sọrọ nipa eto idibo ọdun 2019 laarin ọdun kan ṣaaju eto idibo naa, amọ bẹẹ kọ lo ri fun eto idibo ti ọdun 2023 yii."
,"Ẹwẹ, o sọ siwaju si pe o ṣeeṣe ki Ọlọrun ṣi ba oun sọrọ nipa eto idibo naa ṣugbọn lọwọ yii ko ti kan si oun nipa rẹ."
,"Ninu ọrọ rẹ, o ni iṣekupani lemọ-lemọ to n waye ni ipinlẹ Kaduna n kọ oun lominu, to fi mọ bi awọn eeyan kan ṣe n ji epo Naijiria ta, bi Naijiria ṣe jẹ obitibiti gbese ati eto ọrọ aje to dẹnukọlẹ."
,Baba Adeboye sọ ni gbangba pe oun ko ṣatilẹyin fun oludije kankan.
,
,"Gẹgẹ bii oun to ṣo, o ṣe pataki lati ṣalaye ni kikun lẹyin ti awọn eeyan kan bẹrẹ si n bu ẹnu atẹ lu ijọ RCCG nitori bi wọn ṣe da ẹka to n bojuto ọrọ oṣelu silẹ ninu ijọ naa."
,"O ni ""Ẹ gbọ mi daadaa... Mo n ba yin sọrọ gẹgẹ bii ọmọ mi, ṣe ẹ fẹ gbọ ootọ?"""
,"Funke-Gbenga Adetuberu: Òjíṣẹ́ Ọlọ́run rèé tó ní ọmọ líle, ó sọ ohun tí ojú rẹ̀ rí"
,
,
,
,"""Lọwọ ti mo duro siwaju yin yii, mi o le sọ boya eto idibo yoo waye lọdun 2023 tabi bẹẹ kọ."""
,"""Ẹ ma ṣo pe pasitọ Adeboye sọ pe ko ni si eto idibo lọdun to n bọ o; kii ṣe ohun ti mo sọ niyẹn."""
,"""Idi ti mi o ṣe tii mọ ni pe Baba mi ko tii ba mi sọrọ nipa rẹ."""
,"""Nigba ti a dipo kẹyin, o ba mi sọrọ ni nnkan bi oṣu Kẹfa ọdun to ṣaaju eto idibo naa... ko tii pẹ ju ṣa, amọ ko tii ba mi sọ ohunkohun lọwọ yii."""
,"Ẹni ọgọrin ọdun naa pari ọrọ rẹ pe ki awọn eeyan lọ gba kaadi idibo wọn, ki wọn si dibo fun ẹni ti ọkan ba n fẹ lọjọ idibo."
,Abdulfatai Balogun: N kò ríran àmọ́ oníṣòwò Yoghurt ní mí tó ń fi àwìn sàánú fún oníbàárà
,
,
,
,
